t,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,v0,v1,v2
16.45057,-0.08609,0.02709,0.99592,-1.07371,-0.13770,0.98971,-0.03882,-0.90893,-0.98673,-0.14048,-0.08148,-0.08609,-11.29087,181.56769,-187.22714,28.02699,-12.30976,2.14615,-5.19571
16.46343,-0.08620,0.02700,0.99591,-1.07293,-0.13600,0.98996,-0.03861,-0.90993,-0.98695,-0.13877,-0.08166,-0.08620,-11.44778,181.59608,-187.29434,28.02656,-12.30976,2.14615,-5.19571
16.47641,-0.08630,0.02692,0.99591,-1.07221,-0.13443,0.99018,-0.03841,-0.91086,-0.98716,-0.13719,-0.08183,-0.08630,-11.60468,181.62448,-187.36154,28.02612,-12.30976,2.14615,-5.19571
16.48847,-0.08639,0.02684,0.99590,-1.07152,-0.13296,0.99038,-0.03823,-0.91172,-0.98735,-0.13571,-0.08199,-0.08639,-11.76198,181.65253,-187.42853,28.02572,-12.33915,2.09490,-5.15473
16.50025,-0.08649,0.02677,0.99589,-1.07091,-0.13165,0.99057,-0.03806,-0.91250,-0.98752,-0.13440,-0.08215,-0.08649,-11.90670,181.67789,-187.48975,28.02539,-12.33915,2.09490,-5.15473
16.50733,-0.08663,0.02667,0.99588,-1.07008,-0.12986,0.99081,-0.03783,-0.91355,-0.98774,-0.13260,-0.08237,-0.08663,-12.05142,181.70326,-187.55095,28.02507,-12.33915,2.09490,-5.15473
16.51883,-0.08663,0.02667,0.99588,-1.07003,-0.12975,0.99083,-0.03782,-0.91361,-0.98775,-0.13249,-0.08238,-0.08663,-12.13713,181.71805,-187.58698,28.02489,-12.36705,2.04617,-5.11415
16.53146,-0.08674,0.02660,0.99588,-1.06948,-0.12859,0.99098,-0.03767,-0.91429,-0.98790,-0.13133,-0.08254,-0.08674,-12.27709,181.74182,-187.64545,28.02464,-12.36705,2.04617,-5.11415
16.54399,-0.08684,0.02653,0.99587,-1.06895,-0.12748,0.99113,-0.03752,-0.91495,-0.98803,-0.13021,-0.08269,-0.08684,-12.43045,181.76788,-187.70950,28.02435,-12.36705,2.04617,-5.11415
16.55629,-0.08694,0.02649,0.99586,-1.06848,-0.12647,0.99127,-0.03740,-0.91553,-0.98815,-0.12919,-0.08283,-0.08694,-12.58340,181.79349,-187.77309,28.02409,-12.39372,1.99955,-5.07401
16.56818,-0.08706,0.02648,0.99585,-1.06799,-0.12538,0.99141,-0.03732,-0.91614,-0.98828,-0.12810,-0.08299,-0.08706,-12.73403,181.81839,-187.83545,28.02385,-12.39372,1.99955,-5.07401
16.58345,-0.08721,0.02648,0.99584,-1.06739,-0.12402,0.99158,-0.03722,-0.91689,-0.98844,-0.12675,-0.08319,-0.08721,-12.87983,181.84250,-187.89580,28.02362,-12.39372,1.99955,-5.07401
16.59618,-0.08732,0.02647,0.99583,-1.06696,-0.12307,0.99170,-0.03715,-0.91742,-0.98855,-0.12580,-0.08334,-0.08732,-13.06604,181.87259,-187.97218,28.02335,-12.41925,1.95488,-5.03439
16.60926,-0.08744,0.02647,0.99582,-1.06652,-0.12209,0.99183,-0.03708,-0.91796,-0.98866,-0.12482,-0.08349,-0.08744,-13.22232,181.89775,-188.03621,28.02312,-12.41925,1.95488,-5.03439
16.62182,-0.08755,0.02646,0.99581,-1.06611,-0.12119,0.99194,-0.03702,-0.91846,-0.98876,-0.12393,-0.08364,-0.08755,-13.38200,181.92319,-188.10132,28.02290,-12.44370,1.91212,-4.99530
16.63322,-0.08768,0.02646,0.99580,-1.06567,-0.12022,0.99206,-0.03695,-0.91899,-0.98887,-0.12296,-0.08380,-0.08768,-13.53609,181.94736,-188.16376,28.02271,-12.44370,1.91212,-4.99530
16.64624,-0.08784,0.02646,0.99578,-1.06514,-0.11905,0.99220,-0.03686,-0.91964,-0.98900,-0.12179,-0.08400,-0.08784,-13.67878,181.96973,-188.22157,28.02252,-12.44370,1.91212,-4.99530
16.65874,-0.08789,0.02645,0.99578,-1.06499,-0.11871,0.99224,-0.03684,-0.91982,-0.98903,-0.12145,-0.08406,-0.08789,-13.83714,181.99413,-188.28526,28.02234,-12.46716,1.87104,-4.95673
16.67403,-0.08801,0.02645,0.99577,-1.06461,-0.11788,0.99235,-0.03678,-0.92028,-0.98912,-0.12062,-0.08422,-0.08801,-13.99267,182.01790,-188.34763,28.02217,-12.46716,1.87104,-4.95673
16.68509,-0.08816,0.02645,0.99576,-1.06417,-0.11693,0.99246,-0.03671,-0.92080,-0.98922,-0.11967,-0.08440,-0.08816,-14.17194,182.04517,-188.41936,28.02198,-12.48975,1.83151,-4.91871
16.69781,-0.08828,0.02644,0.99574,-1.06384,-0.11619,0.99255,-0.03666,-0.92121,-0.98930,-0.11893,-0.08455,-0.08828,-14.31809,182.06697,-188.47736,28.02185,-12.48975,1.83151,-4.91871
16.71128,-0.08848,0.02644,0.99573,-1.06330,-0.11502,0.99269,-0.03658,-0.92184,-0.98941,-0.11776,-0.08479,-0.08848,-14.47658,182.09059,-188.54024,28.02170,-12.48975,1.83151,-4.91871
16.72343,-0.08851,0.02643,0.99572,-1.06324,-0.11489,0.99271,-0.03657,-0.92192,-0.98943,-0.11763,-0.08482,-0.08851,-14.63846,182.11441,-188.60413,28.02155,-12.51155,1.79336,-4.88121
16.73566,-0.08869,0.02643,0.99571,-1.06279,-0.11391,0.99282,-0.03650,-0.92245,-0.98952,-0.11666,-0.08504,-0.08869,-14.79333,182.13696,-188.66498,28.02142,-12.51155,1.79336,-4.88121
16.74840,-0.08881,0.02642,0.99570,-1.06248,-0.11324,0.99290,-0.03645,-0.92281,-0.98959,-0.11599,-0.08519,-0.08881,-14.94466,182.15900,-188.72443,28.02129,-12.51155,1.79336,-4.88121
16.76237,-0.08888,0.02642,0.99569,-1.06232,-0.11291,0.99294,-0.03643,-0.92299,-0.98962,-0.11566,-0.08526,-0.08888,-15.10414,182.18173,-188.78654,28.02117,-12.53261,1.75652,-4.84425
16.77599,-0.08901,0.02642,0.99568,-1.06201,-0.11224,0.99301,-0.03638,-0.92335,-0.98969,-0.11499,-0.08542,-0.08901,-15.27648,182.20625,-188.85359,28.02103,-12.53261,1.75652,-4.84425
16.78845,-0.08913,0.02641,0.99567,-1.06174,-0.11165,0.99308,-0.03634,-0.92368,-0.98974,-0.11440,-0.08556,-0.08913,-15.44717,182.23030,-188.91974,28.02091,-12.55298,1.72092,-4.80781
16.80087,-0.08928,0.02641,0.99566,-1.06141,-0.11095,0.99316,-0.03629,-0.92405,-0.98981,-0.11371,-0.08573,-0.08928,-15.60181,182.25179,-188.97932,28.02080,-12.55298,1.72092,-4.80781
16.81197,-0.08948,0.02640,0.99564,-1.06097,-0.11001,0.99327,-0.03623,-0.92456,-0.98989,-0.11277,-0.08597,-0.08948,-15.75644,182.27327,-189.03893,28.02069,-12.55298,1.72092,-4.80781
16.82465,-0.08947,0.02640,0.99564,-1.06099,-0.11004,0.99327,-0.03623,-0.92455,-0.98989,-0.11280,-0.08596,-0.08947,-15.89509,182.29219,-189.09195,28.02061,-12.57269,1.68656,-4.77190
16.83695,-0.08964,0.02640,0.99562,-1.06067,-0.10937,0.99334,-0.03619,-0.92490,-0.98995,-0.11214,-0.08616,-0.08964,-16.05249,182.31355,-189.15201,28.02053,-12.57269,1.68656,-4.77190
16.84939,-0.08967,0.02640,0.99562,-1.06061,-0.10924,0.99336,-0.03618,-0.92497,-0.98996,-0.11201,-0.08619,-0.08967,-16.20817,182.33467,-189.21140,28.02044,-12.59189,1.65315,-4.73651
16.86144,-0.08984,0.02639,0.99561,-1.06033,-0.10864,0.99342,-0.03614,-0.92529,-0.99001,-0.11141,-0.08638,-0.08984,-16.36149,182.35501,-189.26935,28.02037,-12.59189,1.65315,-4.73651
16.87308,-0.09016,0.02638,0.99558,-1.05978,-0.10750,0.99355,-0.03606,-0.92590,-0.99011,-0.11028,-0.08674,-0.09016,-16.51481,182.37537,-189.32730,28.02029,-12.59189,1.65315,-4.73651
16.88558,-0.09052,0.02654,0.99554,-1.05935,-0.10643,0.99366,-0.03616,-0.92638,-0.99019,-0.10923,-0.08712,-0.09052,-16.65929,182.39442,-189.38182,28.02023,-12.61057,1.62076,-4.70164
16.89806,-0.09052,0.02654,0.99554,-1.05935,-0.10643,0.99366,-0.03616,-0.92638,-0.99019,-0.10923,-0.08712,-0.09052,-16.81654,182.41483,-189.44081,28.02016,-12.61057,1.62076,-4.70164
16.90994,-0.09052,0.02654,0.99554,-1.05935,-0.10643,0.99366,-0.03616,-0.92638,-0.99019,-0.10923,-0.08712,-0.09052,-16.97378,182.43523,-189.49982,28.02010,-12.61057,1.62076,-4.70164
16.92281,-0.09088,0.02668,0.99550,-1.05894,-0.10543,0.99377,-0.03626,-0.92683,-0.99027,-0.10826,-0.08750,-0.09088,-17.12321,182.45439,-189.55562,28.02005,-12.62884,1.58921,-4.66737
16.93585,-0.09088,0.02668,0.99550,-1.05894,-0.10543,0.99377,-0.03626,-0.92683,-0.99027,-0.10826,-0.08750,-0.09088,-17.28407,182.47481,-189.61542,28.01999,-12.62884,1.58921,-4.66737
16.94936,-0.09088,0.02668,0.99550,-1.05894,-0.10543,0.99377,-0.03626,-0.92683,-0.99027,-0.10826,-0.08750,-0.09088,-17.44310,182.49500,-189.67455,28.01994,-12.62884,1.58921,-4.66737
16.96476,-0.09124,0.02681,0.99547,-1.05856,-0.10450,0.99386,-0.03634,-0.92724,-0.99033,-0.10734,-0.08787,-0.09124,-17.61818,182.51680,-189.73912,28.01988,-12.64670,1.55849,-4.63369
16.97706,-0.09124,0.02681,0.99547,-1.05856,-0.10450,0.99386,-0.03634,-0.92724,-0.99033,-0.10734,-0.08787,-0.09124,-17.81200,182.54088,-189.81053,28.01982,-12.64670,1.55849,-4.63369
16.98954,-0.09160,0.02693,0.99543,-1.05819,-0.10363,0.99395,-0.03643,-0.92763,-0.99039,-0.10649,-0.08825,-0.09160,-17.96715,182.55994,-189.86742,28.01977,-12.66419,1.52857,-4.60057
17.00189,-0.09160,0.02693,0.99543,-1.05819,-0.10363,0.99395,-0.03643,-0.92763,-0.99039,-0.10649,-0.08825,-0.09160,-18.12399,182.57901,-189.92470,28.01973,-12.66419,1.52857,-4.60057
17.01412,-0.09160,0.02693,0.99543,-1.05819,-0.10363,0.99395,-0.03643,-0.92763,-0.99039,-0.10649,-0.08825,-0.09160,-18.28084,182.59810,-189.98198,28.01969,-12.66419,1.52857,-4.60057
17.02823,-0.09196,0.02705,0.99540,-1.05785,-0.10281,0.99403,-0.03651,-0.92799,-0.99044,-0.10569,-0.08863,-0.09196,-18.43415,182.61641,-190.03754,28.01965,-12.68133,1.49940,-4.56802
17.04300,-0.09196,0.02705,0.99540,-1.05785,-0.10281,0.99403,-0.03651,-0.92799,-0.99044,-0.10569,-0.08863,-0.09196,-18.61303,182.63771,-190.10229,28.01960,-12.68133,1.49940,-4.56802
17.05663,-0.09232,0.02715,0.99536,-1.05756,-0.10213,0.99410,-0.03659,-0.92828,-0.99048,-0.10503,-0.08900,-0.09232,-18.79807,182.65955,-190.16904,28.01956,-12.69814,1.47098,-4.53602
17.06941,-0.09232,0.02715,0.99536,-1.05756,-0.10213,0.99410,-0.03659,-0.92828,-0.99048,-0.10503,-0.08900,-0.09232,-18.97198,182.67981,-190.23143,28.01953,-12.69814,1.47098,-4.53602
17.07941,-0.09232,0.02715,0.99536,-1.05756,-0.10213,0.99410,-0.03659,-0.92828,-0.99048,-0.10503,-0.08900,-0.09232,-19.13428,182.69872,-190.28966,28.01950,-12.69814,1.47098,-4.53602
17.09343,-0.09268,0.02725,0.99532,-1.05729,-0.10149,0.99416,-0.03667,-0.92855,-0.99051,-0.10442,-0.08937,-0.09268,-19.26093,182.71320,-190.33475,28.01949,-12.71470,1.44317,-4.50455
17.10585,-0.09268,0.02725,0.99532,-1.05729,-0.10149,0.99416,-0.03667,-0.92855,-0.99051,-0.10442,-0.08937,-0.09268,-19.43237,182.73277,-190.39572,28.01946,-12.71470,1.44317,-4.50455
17.11859,-0.09304,0.02734,0.99529,-1.05703,-0.10090,0.99422,-0.03674,-0.92879,-0.99054,-0.10384,-0.08974,-0.09304,-19.59361,182.75113,-190.45300,28.01943,-12.73101,1.41598,-4.47361
17.13142,-0.09304,0.02734,0.99529,-1.05703,-0.10090,0.99422,-0.03674,-0.92879,-0.99054,-0.10384,-0.08974,-0.09304,-19.75756,182.76945,-190.51083,28.01941,-12.73101,1.41598,-4.47361
17.13984,-0.09304,0.02734,0.99529,-1.05703,-0.10090,0.99422,-0.03674,-0.92879,-0.99054,-0.10384,-0.08974,-0.09304,-19.92151,182.78778,-190.56866,28.01939,-12.73101,1.41598,-4.47361
17.15288,-0.09338,0.02726,0.99526,-1.05675,-0.10044,0.99427,-0.03665,-0.92906,-0.99055,-0.10338,-0.09010,-0.09338,-20.02734,182.79953,-190.60587,28.01938,-12.74709,1.38942,-4.44319
17.16587,-0.09338,0.02726,0.99526,-1.05675,-0.10044,0.99427,-0.03665,-0.92906,-0.99055,-0.10338,-0.09010,-0.09338,-20.19327,182.81769,-190.66376,28.01937,-12.74709,1.38942,-4.44319
17.17740,-0.09338,0.02726,0.99526,-1.05675,-0.10044,0.99427,-0.03665,-0.92906,-0.99055,-0.10338,-0.09010,-0.09338,-20.35920,182.83586,-190.72163,28.01936,-12.74709,1.38942,-4.44319
17.19038,-0.09372,0.02718,0.99523,-1.05649,-0.10001,0.99431,-0.03657,-0.92930,-0.99056,-0.10296,-0.09047,-0.09372,-20.50526,182.85165,-190.77235,28.01935,-12.76301,1.36337,-4.41319
17.20331,-0.09372,0.02718,0.99523,-1.05649,-0.10001,0.99431,-0.03657,-0.92930,-0.99056,-0.10296,-0.09047,-0.09372,-20.67051,182.86937,-190.82956,28.01934,-12.76301,1.36337,-4.41319
17.21746,-0.09372,0.02718,0.99523,-1.05649,-0.10001,0.99431,-0.03657,-0.92930,-0.99056,-0.10296,-0.09047,-0.09372,-20.83576,182.88710,-190.88675,28.01933,-12.76301,1.36337,-4.41319
17.23002,-0.09406,0.02711,0.99520,-1.05624,-0.09961,0.99436,-0.03650,-0.92953,-0.99057,-0.10256,-0.09083,-0.09406,-21.01503,182.90594,-190.94830,28.01933,-12.77878,1.33784,-4.38361
17.24328,-0.09406,0.02711,0.99520,-1.05624,-0.09961,0.99436,-0.03650,-0.92953,-0.99057,-0.10256,-0.09083,-0.09406,-21.17573,182.92284,-191.00348,28.01932,-12.77878,1.33784,-4.38361
17.25704,-0.09438,0.02688,0.99517,-1.05594,-0.09925,0.99440,-0.03627,-0.92981,-0.99058,-0.10219,-0.09119,-0.09438,-21.34233,182.94017,-191.06041,28.01931,-12.79440,1.31281,-4.35444
17.26985,-0.09438,0.02688,0.99517,-1.05594,-0.09925,0.99440,-0.03627,-0.92981,-0.99058,-0.10219,-0.09119,-0.09438,-21.52084,182.95856,-191.12108,28.01931,-12.79440,1.31281,-4.35444
17.28034,-0.09438,0.02688,0.99517,-1.05594,-0.09925,0.99440,-0.03627,-0.92981,-0.99058,-0.10219,-0.09119,-0.09438,-21.68503,182.97548,-191.17686,28.01930,-12.79440,1.31281,-4.35444
17.29379,-0.09465,0.02617,0.99517,-1.05551,-0.09913,0.99444,-0.03558,-0.93022,-0.99056,-0.10201,-0.09153,-0.09465,-21.81916,182.98901,-191.22179,28.01931,-12.80990,1.28835,-4.32560
17.30628,-0.09465,0.02617,0.99517,-1.05551,-0.09913,0.99444,-0.03558,-0.93022,-0.99056,-0.10201,-0.09153,-0.09465,-21.98803,183.00603,-191.27829,28.01932,-12.80990,1.28835,-4.32560
17.31878,-0.09488,0.02501,0.99517,-1.05493,-0.09914,0.99448,-0.03444,-0.93078,-0.99054,-0.10193,-0.09188,-0.09488,-22.15042,183.02232,-191.33246,28.01934,-12.82539,1.26428,-4.29685
17.33226,-0.09488,0.02501,0.99517,-1.05493,-0.09914,0.99448,-0.03444,-0.93078,-0.99054,-0.10193,-0.09188,-0.09488,-22.31127,183.03821,-191.38550,28.01935,-12.82539,1.26428,-4.29685
17.34502,-0.09488,0.02501,0.99517,-1.05493,-0.09914,0.99448,-0.03444,-0.93078,-0.99054,-0.10193,-0.09188,-0.09488,-22.48476,183.05534,-191.44270,28.01937,-12.82539,1.26428,-4.29685
17.35771,-0.09489,0.02497,0.99518,-1.05491,-0.09915,0.99448,-0.03440,-0.93080,-0.99054,-0.10193,-0.09189,-0.09489,-22.64855,183.07130,-191.49628,28.01940,-12.84091,1.24066,-4.26796
17.37011,-0.09498,0.02428,0.99518,-1.05462,-0.09925,0.99449,-0.03374,-0.93108,-0.99052,-0.10198,-0.09205,-0.09498,-22.81090,183.08699,-191.54913,28.01943,-12.84091,1.24066,-4.26796
17.37993,-0.09508,0.02360,0.99519,-1.05432,-0.09935,0.99450,-0.03308,-0.93137,-0.99050,-0.10202,-0.09221,-0.09508,-22.97066,183.10243,-191.60117,28.01946,-12.84091,1.24066,-4.26796
17.39301,-0.09507,0.02365,0.99519,-1.05434,-0.09935,0.99450,-0.03312,-0.93135,-0.99050,-0.10202,-0.09220,-0.09507,-23.09784,183.11447,-191.64230,28.01948,-12.85658,1.21732,-4.23882
17.40441,-0.09517,0.02296,0.99520,-1.05404,-0.09945,0.99451,-0.03246,-0.93163,-0.99048,-0.10206,-0.09237,-0.09517,-23.26575,183.13037,-191.69661,28.01951,-12.85658,1.21732,-4.23882
17.41693,-0.09548,0.02089,0.99521,-1.05317,-0.09984,0.99454,-0.03045,-0.93245,-0.99041,-0.10227,-0.09287,-0.09548,-23.40981,183.14400,-191.74319,28.01954,-12.87238,1.19436,-4.20947
17.42959,-0.09548,0.02089,0.99521,-1.05317,-0.09984,0.99454,-0.03045,-0.93245,-0.99041,-0.10227,-0.09287,-0.09548,-23.57349,183.15918,-191.79562,28.01958,-12.87238,1.19436,-4.20947
17.43945,-0.09548,0.02089,0.99521,-1.05317,-0.09984,0.99454,-0.03045,-0.93245,-0.99041,-0.10227,-0.09287,-0.09548,-23.73716,183.17436,-191.84805,28.01961,-12.87238,1.19436,-4.20947
17.45289,-0.09568,0.01958,0.99522,-1.05264,-0.10010,0.99455,-0.02919,-0.93295,-0.99037,-0.10242,-0.09320,-0.09568,-23.86243,183.18591,-191.88811,28.01964,-12.88836,1.17168,-4.17988
17.46689,-0.09568,0.01958,0.99522,-1.05264,-0.10010,0.99455,-0.02919,-0.93295,-0.99037,-0.10242,-0.09320,-0.09568,-24.03509,183.20160,-191.94302,28.01968,-12.88836,1.17168,-4.17988
17.47942,-0.09568,0.01958,0.99522,-1.05264,-0.10010,0.99455,-0.02919,-0.93295,-0.99037,-0.10242,-0.09320,-0.09568,-24.21823,183.21825,-192.00127,28.01972,-12.88836,1.17168,-4.17988
17.49260,-0.09565,0.01972,0.99522,-1.05269,-0.10008,0.99455,-0.02932,-0.93290,-0.99037,-0.10240,-0.09316,-0.09565,-24.37996,183.23273,-192.05244,28.01975,-12.90449,1.14931,-4.15009
17.50599,-0.09577,0.01904,0.99522,-1.05241,-0.10021,0.99455,-0.02867,-0.93316,-0.99035,-0.10248,-0.09334,-0.09577,-24.55015,183.24788,-192.10619,28.01979,-12.90449,1.14931,-4.15009
17.51855,-0.09610,0.01722,0.99522,-1.05165,-0.10059,0.99456,-0.02692,-0.93384,-0.99028,-0.10270,-0.09385,-0.09610,-24.72137,183.26306,-192.16020,28.01982,-12.92077,1.12722,-4.12015
17.53100,-0.09610,0.01722,0.99522,-1.05165,-0.10059,0.99456,-0.02692,-0.93384,-0.99028,-0.10270,-0.09385,-0.09610,-24.88417,183.27725,-192.21123,28.01986,-12.92077,1.12722,-4.12015
17.53931,-0.09610,0.01722,0.99522,-1.05165,-0.10059,0.99456,-0.02692,-0.93384,-0.99028,-0.10270,-0.09385,-0.09610,-25.04697,183.29144,-192.26225,28.01989,-12.92077,1.12722,-4.12015
17.55194,-0.09632,0.01616,0.99522,-1.05125,-0.10089,0.99456,-0.02591,-0.93420,-0.99022,-0.10290,-0.09417,-0.09632,-25.15228,183.30057,-192.29518,28.01991,-12.93721,1.10547,-4.09010
17.56589,-0.09632,0.01616,0.99522,-1.05125,-0.10089,0.99456,-0.02591,-0.93420,-0.99022,-0.10290,-0.09417,-0.09632,-25.31746,183.31465,-192.34656,28.01995,-12.93721,1.10547,-4.09010
17.57948,-0.09632,0.01616,0.99522,-1.05125,-0.10089,0.99456,-0.02591,-0.93420,-0.99022,-0.10290,-0.09417,-0.09632,-25.49847,183.33011,-192.40286,28.02000,-12.93721,1.10547,-4.09010
17.59373,-0.09633,0.01610,0.99522,-1.05123,-0.10092,0.99456,-0.02586,-0.93421,-0.99022,-0.10293,-0.09418,-0.09633,-25.67525,183.34494,-192.45732,28.02006,-12.95382,1.08410,-4.05997
17.60829,-0.09642,0.01547,0.99522,-1.05105,-0.10123,0.99454,-0.02527,-0.93435,-0.99018,-0.10318,-0.09433,-0.09642,-25.86004,183.36032,-192.51401,28.02013,-12.95382,1.08410,-4.05997
17.62114,-0.09650,0.01491,0.99522,-1.05088,-0.10149,0.99453,-0.02474,-0.93448,-0.99014,-0.10340,-0.09446,-0.09650,-26.04792,183.37289,-192.57140,28.02021,-12.97076,0.40956,-4.02965
17.63482,-0.09658,0.01414,0.99522,-1.05069,-0.10193,0.99450,-0.02403,-0.93462,-0.99009,-0.10376,-0.09461,-0.09658,-26.21463,183.37810,-192.62187,28.02029,-12.97076,0.40956,-4.02965
17.64805,-0.09667,0.01327,0.99523,-1.05048,-0.10242,0.99447,-0.02320,-0.93479,-0.99003,-0.10418,-0.09478,-0.09667,-26.39482,183.38373,-192.67641,28.02038,-12.97076,0.40956,-4.02965
17.66217,-0.09670,0.01290,0.99523,-1.05038,-0.10261,0.99446,-0.02286,-0.93486,-0.99001,-0.10433,-0.09484,-0.09670,-26.56773,183.38171,-192.72830,28.02046,-12.98861,-0.25788,-3.99874
17.67491,-0.09676,0.01227,0.99523,-1.05021,-0.10294,0.99444,-0.02227,-0.93500,-0.98997,-0.10461,-0.09496,-0.09676,-26.75134,183.37805,-192.78331,28.02055,-12.98861,-0.25788,-3.99874
17.68792,-0.09680,0.01188,0.99523,-1.05010,-0.10316,0.99442,-0.02190,-0.93507,-0.98994,-0.10478,-0.09503,-0.09680,-26.91797,183.37166,-192.83304,28.02062,-13.00708,-0.92049,-3.96721
17.70082,-0.09687,0.01106,0.99524,-1.04987,-0.10355,0.99440,-0.02113,-0.93526,-0.98990,-0.10510,-0.09518,-0.09687,-27.08687,183.35971,-192.88313,28.02070,-13.00708,-0.92049,-3.96721
17.71182,-0.09696,0.00995,0.99524,-1.04955,-0.10408,0.99437,-0.02008,-0.93552,-0.98983,-0.10553,-0.09538,-0.09696,-27.25577,183.34776,-192.93321,28.02078,-13.00708,-0.92049,-3.96721
17.72453,-0.09697,0.00980,0.99524,-1.04951,-0.10415,0.99436,-0.01994,-0.93556,-0.98982,-0.10559,-0.09540,-0.09697,-27.39880,183.33232,-192.97530,28.02084,-13.02593,-1.58058,-3.93505
17.73753,-0.09704,0.00886,0.99524,-1.04922,-0.10457,0.99434,-0.01905,-0.93579,-0.98977,-0.10592,-0.09556,-0.09704,-27.56579,183.31209,-193.02431,28.02091,-13.02593,-1.58058,-3.93505
17.74967,-0.09709,0.00824,0.99524,-1.04903,-0.10485,0.99432,-0.01846,-0.93595,-0.98974,-0.10614,-0.09567,-0.09709,-27.73280,183.29164,-193.07329,28.02099,-13.04500,-2.23933,-3.90225
17.76174,-0.09713,0.00740,0.99524,-1.04876,-0.10518,0.99430,-0.01766,-0.93618,-0.98970,-0.10639,-0.09580,-0.09713,-27.89352,183.26411,-193.11983,28.02105,-13.04500,-2.23933,-3.90225
17.77407,-0.09716,0.00692,0.99525,-1.04860,-0.10537,0.99428,-0.01720,-0.93632,-0.98968,-0.10654,-0.09587,-0.09716,-28.05343,183.23672,-193.16612,28.02112,-13.04500,-2.23933,-3.90225
17.78629,-0.09719,0.00626,0.99525,-1.04839,-0.10562,0.99427,-0.01657,-0.93650,-0.98965,-0.10673,-0.09597,-0.09719,-28.21341,183.20692,-193.21228,28.02119,-13.06452,-2.89471,-3.86881
17.79846,-0.09723,0.00542,0.99525,-1.04811,-0.10594,0.99425,-0.01576,-0.93675,-0.98961,-0.10697,-0.09610,-0.09723,-28.37374,183.17148,-193.25821,28.02125,-13.06452,-2.89471,-3.86881
17.80522,-0.09729,0.00427,0.99525,-1.04772,-0.10637,0.99422,-0.01466,-0.93709,-0.98956,-0.10729,-0.09627,-0.09729,-28.53406,183.13603,-193.30412,28.02132,-13.06452,-2.89471,-3.86881
17.81712,-0.09727,0.00461,0.99525,-1.04783,-0.10624,0.99423,-0.01499,-0.93699,-0.98957,-0.10719,-0.09622,-0.09727,-28.61748,183.11684,-193.32797,28.02135,-13.08470,-3.54456,-3.83481
